nom_estab,nombre_act,telefono,latitud,longitud,codigo_act,municipio
STUDIO COSSBEAUTY,Salones y clínicas de belleza y peluquerías,2216532749,19.05420675,-98.2493589,812110,Puebla
STUDIO D JOLINE,Salones y clínicas de belleza y peluquerías,2221571890,19.0445369,-98.18479976,812110,Puebla
STUDIO DE BELLEZA,Salones y clínicas de belleza y peluquerías,2215251534,19.02991891,-98.14259999,812110,Puebla
STUDIO DE BELLEZA,Salones y clínicas de belleza y peluquerías,2491180659,18.88078765,-97.73234498,812110,Tecamachalco
STUDIO DE BELLEZA DANY,Salones y clínicas de belleza y peluquerías,2224526415,19.03260016,-98.12622474,812110,Puebla
STUDIO DE BELLEZA GIO ESTILISTA,Salones y clínicas de belleza y peluquerías,2276905053,19.1040033,-98.45975087,812110,Calpan
STUDIO DE BELLEZA NATY,Salones y clínicas de belleza y peluquerías,2381174124,18.46763679,-97.39399916,812110,Tehuacán
STUDIO DE BELLEZA SHANDAI,Salones y clínicas de belleza y peluquerías,2222063437,19.02611145,-98.25706867,812110,San Andrés Cholula
STUDIO DE BELLEZA STAR,Salones y clínicas de belleza y peluquerías,2431219882,18.55013968,-98.50280501,812110,Izúcar de Matamoros
STUDIO DE UÑAS CAROS PAINT,Salones y clínicas de belleza y peluquerías,2441877215,18.90296317,-98.43866165,812110,Atlixco
STUDIO DIANA BENITEZ,Salones y clínicas de belleza y peluquerías,2213533030,19.28265366,-98.45355934,812110,San Martín Texmelucan
STUDIO DM,Salones y clínicas de belleza y peluquerías,8127484198,18.47207789,-97.40480891,812110,Tehuacán
STUDIO DONATO PELUQUERIA,Salones y clínicas de belleza y peluquerías,2226190095,19.00590162,-98.21482145,812110,Puebla
STUDIO ELEGANT NAILS ART,Salones y clínicas de belleza y peluquerías,2221603950,19.08883202,-98.26677756,812110,Cuautlancingo
STUDIO EUGENIA NAILS,Salones y clínicas de belleza y peluquerías,2229205148,19.07361512,-98.22805952,812110,Puebla
STUDIO GABS,Salones y clínicas de belleza y peluquerías,2225277911,19.02091655,-98.22708525,812110,Puebla
STUDIO GLAMOUR PELUQUERIA Y ESTETICA,Salones y clínicas de belleza y peluquerías,2226129643,19.08963768,-98.26704656,812110,Cuautlancingo
STUDIO H BEAUTY,Salones y clínicas de belleza y peluquerías,2271101967,19.1620189,-98.40681937,812110,Huejotzingo
STUDIO HAIR & SPA,Salones y clínicas de belleza y peluquerías,2224918938,19.11494867,-98.27090469,812110,Cuautlancingo
STUDIO HM,Salones y clínicas de belleza y peluquerías,2223916767,19.0446196,-98.24458209,812110,Puebla
STUDIO HM HOUSE SPA PARA EL Y ELLA,Salones y clínicas de belleza y peluquerías,2211526384,19.07799988,-98.27242244,812110,San Pedro Cholula
STUDIO INTEGRAL DE BELLEZA MONASTERIO,Salones y clínicas de belleza y peluquerías,2216545220,19.02593957,-98.20268384,812110,Puebla
STUDIO J & M - ESTETICA,Salones y clínicas de belleza y peluquerías,2211043338,18.97016894,-98.26627358,812110,Puebla
STUDIO JADE,Salones y clínicas de belleza y peluquerías,2213376618,19.10839644,-98.27031302,812110,Cuautlancingo
STUDIO JESSEL BELLEZA,Salones y clínicas de belleza y peluquerías,5578821681,19.07263756,-98.22690769,812110,Puebla
STUDIO K SERVICIO DE UÑAS Y CEJAS,Salones y clínicas de belleza y peluquerías,2381898248,18.45586649,-97.39161827,812110,Tehuacán
STUDIO KAUFFMAN,Salones y clínicas de belleza y peluquerías,2215285659,19.27987395,-98.45019325,812110,San Martín Texmelucan
STUDIO KMN,Salones y clínicas de belleza y peluquerías,2211515158,19.05211005,-98.12941029,812110,Puebla
STUDIO LASHES & BROWS,Salones y clínicas de belleza y peluquerías,7761540870,20.17761639,-98.0450969,812110,Huauchinango
STUDIO LILIANS,Salones y clínicas de belleza y peluquerías,2215734332,19.15235601,-98.25941748,812110,Cuautlancingo
STUDIO LOMAS,Salones y clínicas de belleza y peluquerías,2225820049,18.99989706,-98.26098937,812110,San Andrés Cholula
STUDIO LOZANO,Salones y clínicas de belleza y peluquerías,2224814069,18.97896399,-98.24446986,812110,Puebla
STUDIO LS,Salones y clínicas de belleza y peluquerías,2231550980,18.96137228,-97.89906476,812110,Tepeaca
STUDIO LUI,Salones y clínicas de belleza y peluquerías,7971497069,19.94477509,-97.96341142,812110,Zacatlán
STUDIO LUU,Salones y clínicas de belleza y peluquerías,7979770141,19.79646754,-97.9361488,812110,Aquixtla
STUDIO LUU,Salones y clínicas de belleza y peluquerías,2491080273,18.9773897,-97.77675267,812110,Acatzingo
STUDIO MARIA DELFINA,Salones y clínicas de belleza y peluquerías,2229103642,19.07586963,-98.28418181,812110,San Pedro Cholula
STUDIO MARPI,Salones y clínicas de belleza y peluquerías,2212780790,19.0695904,-98.20236561,812110,Puebla
STUDIO MB,Salones y clínicas de belleza y peluquerías,2225361346,19.05298522,-98.27382865,812110,Puebla
STUDIO MG,Salones y clínicas de belleza y peluquerías,2227398336,19.06993204,-98.20826173,812110,Puebla
STUDIO MICHELL,Salones y clínicas de belleza y peluquerías,2211200247,18.97450194,-98.19734418,812110,Puebla
STUDIO MUJER BONITA,Salones y clínicas de belleza y peluquerías,2381940966,18.33450438,-97.24395071,812110,Zinacatepec
STUDIO NAILES BY MANIC,Salones y clínicas de belleza y peluquerías,2213351164,19.05856457,-98.26668576,812110,Puebla
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2224888803,19.05591347,-98.29409471,812110,San Andrés Cholula
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2221148873,19.16007293,-98.40539207,812110,Huejotzingo
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2444485754,18.92090562,-98.41675471,812110,Atlixco
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2211114700,19.08087992,-98.2439916,812110,Puebla
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2212112708,19.08132303,-98.24507371,812110,Puebla
STUDIO NAILS,Salones y clínicas de belleza y peluquerías,2215169152,18.96865698,-97.90510796,812110,Tepeaca
STUDIO NAILS BY MONSE - ESTETICA,Salones y clínicas de belleza y peluquerías,2222517504,18.97021575,-98.26540703,812110,Puebla
STUDIO NAILS DE UÑAS BY MARY,Salones y clínicas de belleza y peluquerías,2213003021,19.06484794,-98.2473413,812110,Puebla
STUDIO NAILS EDI ARTE EN UÑAS,Salones y clínicas de belleza y peluquerías,2231267382,18.95013223,-97.81567741,812110,Los Reyes de Juárez
STUDIO NAILS MIRIAM ROMERO,Salones y clínicas de belleza y peluquerías,2229050493,19.09910837,-98.21478498,812110,Puebla
STUDIO NAILS YOLI,Salones y clínicas de belleza y peluquerías,7641206580,20.27406974,-97.9576964,812110,Xicotepec
STUDIO PEREZ,Salones y clínicas de belleza y peluquerías,2491167519,18.92186301,-97.77106692,812110,San Salvador Huixcolotla
STUDIO PILAR ESCAMILA,Salones y clínicas de belleza y peluquerías,7641042899,20.274432,-97.95812071,812110,Xicotepec
STUDIO REALZA,Salones y clínicas de belleza y peluquerías,2228077493,19.02734606,-98.20649421,812110,Puebla
STUDIO SALERM,Salones y clínicas de belleza y peluquerías,2481293421,19.28515615,-98.43553534,812110,San Martín Texmelucan
STUDIO SD 27,Salones y clínicas de belleza y peluquerías,2221777544,18.99167126,-98.22783097,812110,Puebla
STUDIO SIS LOP,Salones y clínicas de belleza y peluquerías,2382734975,18.49041293,-97.39627639,812110,Tehuacán
STUDIO SL,Salones y clínicas de belleza y peluquerías,7821434653,20.72960557,-97.85226066,812110,Francisco Z. Mena
STUDIO SPA CITLALI NAVA,Salones y clínicas de belleza y peluquerías,2311163331,19.81174181,-97.36387153,812110,Teziutlán
STUDIO STEF,Salones y clínicas de belleza y peluquerías,7441699113,19.07079774,-98.22358407,812110,Puebla
STUDIO STEPH,Salones y clínicas de belleza y peluquerías,2213489983,19.09141929,-98.20571204,812110,Puebla
STUDIO SUSA,Salones y clínicas de belleza y peluquerías,2212033207,19.04510873,-98.24407456,812110,Puebla
STUDIO VANESSA JUAREZ,Salones y clínicas de belleza y peluquerías,7717080302,19.08880255,-98.1675953,812110,Puebla
STUDIO VICA OSORIO,Salones y clínicas de belleza y peluquerías,2229269776,18.90228699,-97.6320147,812110,Quecholac
STUDIO Y BARBERIA GROS,Salones y clínicas de belleza y peluquerías,2222716933,19.02567212,-98.20443422,812110,Puebla
STUDIO Y SPA ANDREINA PERAZO,Salones y clínicas de belleza y peluquerías,2227304515,19.01581407,-98.19822765,812110,Puebla
STUDIO YAZMIN,Salones y clínicas de belleza y peluquerías,2227791873,19.04120844,-98.075276,812110,Amozoc
STUDIO YOSS,Salones y clínicas de belleza y peluquerías,2211695909,19.10606213,-98.27167884,812110,Cuautlancingo
STUDYAD,Salones y clínicas de belleza y peluquerías,2224456915,18.99900984,-98.20469101,812110,Puebla
STUDYO KIKE SANTILLAN,Salones y clínicas de belleza y peluquerías,2225054197,18.50965891,-98.61011906,812110,Chietla
STUDYO NEY,Salones y clínicas de belleza y peluquerías,2211225339,19.0969866,-98.24893558,812110,Cuautlancingo
STUDYO NYFER,Salones y clínicas de belleza y peluquerías,2219747387,19.00270573,-98.23547941,812110,Puebla
STYLE ELEGANCE,Salones y clínicas de belleza y peluquerías,2482271359,19.38408472,-98.53371744,812110,Tlahuapan
STYLETTO SALON DE BELLEZA,Salones y clínicas de belleza y peluquerías,2211430968,18.99232515,-98.27817041,812110,San Andrés Cholula
STYLISH QUEENS,Salones y clínicas de belleza y peluquerías,2213305939,18.9757458,-98.22308617,812110,Puebla
STYLIST BY JENALF,Salones y clínicas de belleza y peluquerías,2221695084,19.05386544,-98.24967468,812110,Puebla
STYLIST VERO,Salones y clínicas de belleza y peluquerías,2215818860,19.07175031,-98.21398071,812110,Puebla
SUGA ZEDNEM,Salones y clínicas de belleza y peluquerías,2382521059,18.53347189,-97.56353404,812110,Tehuacán
SUNDARA BEAUTY NAILS CHOLULA,Salones y clínicas de belleza y peluquerías,2213912784,19.07453053,-98.29816748,812110,San Pedro Cholula
SUNSET NAIL Y HAIR,Salones y clínicas de belleza y peluquerías,2224095070,19.04998726,-98.26948991,812110,Puebla
SUPER HOSPITAL DEL CALZADO,Reparación de calzado y otros artículos de piel y cuero,2231158181,18.96190263,-97.90603548,811430,Tepeaca
SUPER HOSPITAL DEL CALZADO,Reparación de calzado y otros artículos de piel y cuero,2229999427,18.95838784,-97.80224528,811430,Acatzingo
SUSAN VICTORIAS,Salones y clínicas de belleza y peluquerías,2441489077,18.90596791,-98.44827689,812110,Atlixco
SUSIS UNISEX,Salones y clínicas de belleza y peluquerías,2431071835,18.51346025,-98.60463254,812110,Chietla
SUSY NAILS,Salones y clínicas de belleza y peluquerías,2211891464,19.07659258,-98.28076869,812110,San Pedro Cholula
SUSY NAILS,Salones y clínicas de belleza y peluquerías,2227690446,19.08619273,-98.22482023,812110,Puebla
SUXY NAILS,Salones y clínicas de belleza y peluquerías,2221130744,18.96555131,-98.23767725,812110,Puebla
SWEET CARE,Salones y clínicas de belleza y peluquerías,7971144542,19.94098314,-97.9490935,812110,Zacatlán
SWEET HARMONY,Salones y clínicas de belleza y peluquerías,2228352522,19.06840629,-98.12616026,812110,Puebla
SWEET NAILS,Salones y clínicas de belleza y peluquerías,2241005845,18.45874367,-97.83205859,812110,Ixcaquixtla
SWEET NAILS,Salones y clínicas de belleza y peluquerías,7641044855,20.27765747,-97.96612816,812110,Xicotepec
TABA STUDIO,Salones y clínicas de belleza y peluquerías,2211105423,19.03252634,-98.20088782,812110,Puebla
TALLER DE BICICLETAS CLINICA DE BICICLETAS AVION,Reparación y mantenimiento de bicicletas,2821055620,19.43322062,-97.38772095,811493,Tepeyahualco
TALLER DE BICICLETAS EL HOSPITALITO,Reparación y mantenimiento de bicicletas,2222086232,19.08934496,-98.28006682,811493,Cuautlancingo
TALLER DE BICICLETAS EL HOSPITALITO,Reparación y mantenimiento de bicicletas,2214388202,19.09417691,-98.30544731,811493,San Pedro Cholula
TALLER DE REPARACION HOSPITAL DEL ESPEJO,Instalación de cristales y otras reparaciones a la carrocería de automóviles y camiones,2226810930,19.06254871,-98.20183357,811129,Puebla
TALLER DE RESTAURACION HOSPITAL DEL NIÑITO DIOS,Otros servicios personales,2311073275,19.84910746,-97.49839729,812990,Tlatlauquitepec
TALLER HOSPITAL DE LOS APARATOS DEL HOGAR,Reparación y mantenimiento de aparatos eléctricos para el hogar y personales,2751057806,18.03996736,-98.4392797,811410,Tulcingo
TALLER MECANICO CLINICA AUTOMOTRIZ EL CHINO,Reparación mecánica en general de automóviles y camiones,2492123932,18.81537934,-97.50628357,811111,Palmar de Bravo
TALLER MECANICO CLINICA DE AUTOS,Hojalatería y pintura de automóviles y camiones,2431039135,18.59130654,-98.45478648,811121,Izúcar de Matamoros
TALUHE NAILS AND LASHES,Salones y clínicas de belleza y peluquerías,2211608745,19.0017579,-98.20831914,812110,Puebla
TANUKY SPA,Salones y clínicas de belleza y peluquerías,2227118201,18.99407915,-98.24668456,812110,Puebla
TATATTOO & PIERCIN,Salones y clínicas de belleza y peluquerías,2491343722,19.1362477,-97.64436121,812110,San Salvador el Seco
TATIS NAIL ARTIST,Salones y clínicas de belleza y peluquerías,2431414505,18.60659057,-98.46518095,812110,Izúcar de Matamoros
TATOO CHAMAN,Salones y clínicas de belleza y peluquerías,2211741603,19.08608598,-98.21024972,812110,Puebla
TATOO LEON,Salones y clínicas de belleza y peluquerías,7971156785,19.93396415,-97.95629203,812110,Zacatlán
TATOO RAPTOR,Salones y clínicas de belleza y peluquerías,2218220323,19.06990037,-98.1912066,812110,Puebla
TATOO SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2213541315,19.14332404,-98.28427835,812110,Coronango
TATOO STUDIO LIS SANTOS INOCENTES,Salones y clínicas de belleza y peluquerías,7971316657,19.93326145,-97.96512465,812110,Zacatlán
TATOO STUDIO ROLITAS,Salones y clínicas de belleza y peluquerías,2481000853,19.23602265,-98.50470256,812110,San Felipe Teotlalcingo
TATOO STUDIO SANTA CRUZ,Salones y clínicas de belleza y peluquerías,2381040019,18.48215773,-97.52425895,812110,Tepanco de López
TATOO TATUAJES,Salones y clínicas de belleza y peluquerías,2221099888,19.07382905,-98.16632154,812110,Puebla
TATOO Y PIERCING STUDIO ROBERTSKULL,Salones y clínicas de belleza y peluquerías,7761532461,20.17509153,-98.05315355,812110,Huauchinango
TATOO ZONE,Salones y clínicas de belleza y peluquerías,2226537772,19.06696515,-98.19129395,812110,Puebla
TATOOS Y PIERCING HACKALO,Salones y clínicas de belleza y peluquerías,2381824002,18.4628586,-97.39065438,812110,Tehuacán
TATTO,Salones y clínicas de belleza y peluquerías,2221350187,19.05025613,-98.31499262,812110,San Andrés Cholula
TATTO ESTUDIO,Salones y clínicas de belleza y peluquerías,2481384429,19.35735121,-98.53279841,812110,Tlahuapan
TATTO ESTUDIO CANDY SHOP,Salones y clínicas de belleza y peluquerías,7761012379,20.27978016,-97.96011102,812110,Xicotepec
TATTO GIL MENDOZA,Salones y clínicas de belleza y peluquerías,3362619884,18.85805101,-97.37017924,812110,Esperanza
TATTO PROJECTION,Salones y clínicas de belleza y peluquerías,2212509258,18.94807481,-98.2334864,812110,Puebla
TATTO SHOP ARTESANIAS LA TENTACION,Salones y clínicas de belleza y peluquerías,2223740142,19.04160718,-98.07528638,812110,Amozoc
TATTO SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2311035559,19.82114306,-97.361264,812110,Teziutlán
TATTO STUDIO,Salones y clínicas de belleza y peluquerías,2821034285,19.29168075,-97.34168932,812110,Guadalupe Victoria
TATTO T&G,Salones y clínicas de belleza y peluquerías,5537125602,19.05354744,-98.29567578,812110,San Andrés Cholula
TATTO TAURUS,Salones y clínicas de belleza y peluquerías,2221629046,19.2832452,-98.43708956,812110,San Martín Texmelucan
TATTO TONALTRA TATUAJES,Salones y clínicas de belleza y peluquerías,2227664662,19.10799993,-98.19776681,812110,Puebla
TATTO VARAM,Salones y clínicas de belleza y peluquerías,2481047362,19.26966544,-98.4818764,812110,San Salvador el Verde
TATTOAERTE XIBALBZI,Salones y clínicas de belleza y peluquerías,2311745000,19.83223254,-97.35864836,812110,Teziutlán
TATTOO,Salones y clínicas de belleza y peluquerías,2382510765,18.33397126,-97.24419139,812110,Zinacatepec
TATTOO BLACK,Salones y clínicas de belleza y peluquerías,7971534900,19.80672626,-97.80593355,812110,Tetela de Ocampo
TATTOO CLANDESTINO K,Salones y clínicas de belleza y peluquerías,5563674970,20.27420311,-97.95634458,812110,Xicotepec
TATTOO LUPULO,Salones y clínicas de belleza y peluquerías,2212079394,19.04017216,-98.19714194,812110,Puebla
TATTOO MADRE,Salones y clínicas de belleza y peluquerías,2761106133,19.37435962,-97.62155933,812110,Oriental
TATTOO NEIGH,Salones y clínicas de belleza y peluquerías,2227324597,18.9693781,-98.18385336,812110,Puebla
TATTOO SABAK PIERCING,Salones y clínicas de belleza y peluquerías,2227527879,19.04985155,-98.16674541,812110,Puebla
TATTOO STAR,Salones y clínicas de belleza y peluquerías,2224100857,19.0440123,-98.21303713,812110,Puebla
TATTOO STUDIO,Salones y clínicas de belleza y peluquerías,7971155399,19.83692091,-98.03223538,812110,Chignahuapan
TATTOO STUDIO,Salones y clínicas de belleza y peluquerías,2382233002,18.32203507,-97.34799587,812110,San Gabriel Chilac
TATTOO STUDIO MICTLAN,Salones y clínicas de belleza y peluquerías,2491706582,18.95785081,-97.66046048,812110,Quecholac
TATTOO TATUAJE,Salones y clínicas de belleza y peluquerías,2222590024,19.11361285,-98.20128194,812110,Puebla
TATTOO TOKIO,Salones y clínicas de belleza y peluquerías,2482695299,19.26234709,-98.5022438,812110,San Salvador el Verde
TATTOO UN PULSO EN EL ARTE,Salones y clínicas de belleza y peluquerías,2211594676,19.06379814,-98.20999666,812110,Puebla
TATTOO615,Salones y clínicas de belleza y peluquerías,2381680664,18.8604643,-97.37590144,812110,Esperanza
TATTOOA2,Salones y clínicas de belleza y peluquerías,2223414804,19.0730074,-98.23741746,812110,Puebla
TATTOOS,Salones y clínicas de belleza y peluquerías,2215238620,19.04288655,-98.04310239,812110,Amozoc
TATTOOS,Salones y clínicas de belleza y peluquerías,2211757122,18.5725244,-98.44254062,812110,Izúcar de Matamoros
TATTOOS DARYK,Salones y clínicas de belleza y peluquerías,2214192010,19.08763279,-98.28139043,812110,Cuautlancingo
TATU ROCK,Salones y clínicas de belleza y peluquerías,2227496581,19.04444975,-98.21408541,812110,Puebla
TATUADOR YAIR,Salones y clínicas de belleza y peluquerías,2451071427,18.85921378,-97.37938751,812110,Esperanza
TATUAJE BACK SOUL,Salones y clínicas de belleza y peluquerías,2224719699,19.03174096,-98.20226457,812110,Puebla
TATUAJES,Salones y clínicas de belleza y peluquerías,2751034864,18.29950954,-98.60063489,812110,Chiautla
TATUAJES,Salones y clínicas de belleza y peluquerías,2223780464,19.15054241,-98.1028528,812110,Puebla
TATUAJES AGUJA Y TINTA,Salones y clínicas de belleza y peluquerías,2211194118,19.05071637,-98.20466916,812110,Puebla
TATUAJES ALTERNATIVOS,Salones y clínicas de belleza y peluquerías,2212412902,19.02297132,-98.21235585,812110,Puebla
TATUAJES ARTE DREADLOCK,Salones y clínicas de belleza y peluquerías,2221727225,19.0572852,-98.21397606,812110,Puebla
TATUAJES ARUMA COI,Salones y clínicas de belleza y peluquerías,2381498839,18.46230549,-97.39138182,812110,Tehuacán
TATUAJES BARBA ROJA,Salones y clínicas de belleza y peluquerías,2227362599,19.85251115,-97.49794874,812110,Tlatlauquitepec
TATUAJES BLACK LETTERS INK,Salones y clínicas de belleza y peluquerías,2711637051,18.46573365,-97.3930513,812110,Tehuacán
TATUAJES CESAR INK,Salones y clínicas de belleza y peluquerías,2211808778,18.99686116,-98.2199952,812110,Puebla
TATUAJES CHECO ESCALONA,Salones y clínicas de belleza y peluquerías,2214414811,18.96945729,-98.18348934,812110,Puebla
TATUAJES CHOLO,Salones y clínicas de belleza y peluquerías,2221896402,19.03600659,-98.17364442,812110,Puebla
TATUAJES EL BARRIO,Salones y clínicas de belleza y peluquerías,2434342953,18.60233857,-98.46632654,812110,Izúcar de Matamoros
TATUAJES EL DIVAN,Salones y clínicas de belleza y peluquerías,2226095230,19.01931895,-98.21520041,812110,Puebla
TATUAJES ESTUDIO TATTO,Salones y clínicas de belleza y peluquerías,2227589287,18.99039587,-98.24551952,812110,Puebla
TATUAJES FABIAN,Salones y clínicas de belleza y peluquerías,2225772932,19.05035901,-98.20244834,812110,Puebla
TATUAJES HERGO TATTOO,Salones y clínicas de belleza y peluquerías,2211731896,19.0557585,-98.12919568,812110,Puebla
TATUAJES HINK KANINK,Salones y clínicas de belleza y peluquerías,5611728036,19.81251935,-97.36053254,812110,Teziutlán
TATUAJES HYDRA TATTOO CLUB,Salones y clínicas de belleza y peluquerías,2482491285,19.27272168,-98.48528076,812110,San Salvador el Verde
TATUAJES JASPER,Salones y clínicas de belleza y peluquerías,2491405689,18.96689876,-97.71385255,812110,Quecholac
TATUAJES KURSO,Salones y clínicas de belleza y peluquerías,2225487927,19.07111987,-98.26818948,812110,San Pedro Cholula
TATUAJES LA CAVERNA SPX,Salones y clínicas de belleza y peluquerías,2222504831,19.09972449,-98.19659526,812110,Puebla
TATUAJES LA LUNA.TATIS,Salones y clínicas de belleza y peluquerías,2331015804,19.8705153,-97.58657537,812110,Zacapoaxtla
TATUAJES LAS LUNAS DE SATURNO,Salones y clínicas de belleza y peluquerías,2331066216,19.8411691,-97.49723329,812110,Tlatlauquitepec
TATUAJES MALDITA SANGRE 96,Salones y clínicas de belleza y peluquerías,2229178917,18.97619722,-98.24624486,812110,Puebla
TATUAJES MARVEL,Salones y clínicas de belleza y peluquerías,2221321792,19.04702048,-98.20683937,812110,Puebla
TATUAJES MAVI CHAVELIS,Salones y clínicas de belleza y peluquerías,9531752281,18.20520838,-98.04729783,812110,Acatlán
TATUAJES MEDUSA,Salones y clínicas de belleza y peluquerías,2224937253,19.07369541,-98.11919454,812110,Puebla
TATUAJES MICTLAN,Salones y clínicas de belleza y peluquerías,2491094078,18.81528247,-97.51006132,812110,Palmar de Bravo
TATUAJES MUNE SMICK,Salones y clínicas de belleza y peluquerías,2221580351,19.10490663,-98.46288024,812110,Calpan
TATUAJES PAGUAS,Salones y clínicas de belleza y peluquerías,2431300073,18.505869,-98.61428275,812110,Chietla
TATUAJES PERFORACIONES SADICA,Salones y clínicas de belleza y peluquerías,2481067492,19.28319565,-98.43692797,812110,San Martín Texmelucan
TATUAJES PIEL DE SERPIENTE,Salones y clínicas de belleza y peluquerías,2228647397,19.08616703,-98.10488188,812110,Puebla
TATUAJES ROYS TATTO,Salones y clínicas de belleza y peluquerías,2491046515,18.97890949,-97.7825326,812110,Acatzingo
TATUAJES SANTA TINTA,Salones y clínicas de belleza y peluquerías,2471067888,19.10448816,-98.46144379,812110,Calpan
TATUAJES SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2224870323,19.04076746,-98.19564398,812110,Puebla
TATUAJES SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2214096934,19.08802332,-98.21678132,812110,Puebla
TATUAJES SIN NOMBRE,Salones y clínicas de belleza y peluquerías,2761103872,19.46611148,-97.69524566,812110,Libres
TATUAJES SKIN GALERY,Salones y clínicas de belleza y peluquerías,2226735909,19.04889845,-98.23747073,812110,Puebla
TATUAJES STUDIO PLURINK,Salones y clínicas de belleza y peluquerías,7761306832,20.1745172,-98.05400141,812110,Huauchinango
TATUAJES TATOO,Salones y clínicas de belleza y peluquerías,2382524076,18.37591159,-97.26391267,812110,Ajalpan
TATUAJES TATTOO CLUB,Salones y clínicas de belleza y peluquerías,2361067835,18.37885079,-97.25714503,812110,Ajalpan
TATUAJES TATTOOCURRO,Salones y clínicas de belleza y peluquerías,2481387553,19.28158119,-98.44605476,812110,San Martín Texmelucan
TATUAJES TINTA QUETZAL,Salones y clínicas de belleza y peluquerías,2331048116,20.01939064,-97.52168855,812110,Cuetzalan del Progreso
TATUAJES TOÑO SALGADO,Salones y clínicas de belleza y peluquerías,2331208850,19.84412038,-97.49841918,812110,Tlatlauquitepec
TATUAJES UNDERGROUND TATTOO,Salones y clínicas de belleza y peluquerías,2216554160,19.05891762,-98.22420138,812110,Puebla
TATUAJES WOLCORT TATTOS,Salones y clínicas de belleza y peluquerías,2382195477,18.45336872,-97.39283221,812110,Tehuacán
TATUAJES Y PERFORACIONES 1023,Salones y clínicas de belleza y peluquerías,2221783590,19.16177698,-98.40693193,812110,Huejotzingo
TATUAJES Y PERFORACIONES FRACTAL,Salones y clínicas de belleza y peluquerías,2311386018,19.81204605,-97.36128653,812110,Teziutlán
TATUAJES Y PERFORACIONES MICTLAN,Salones y clínicas de belleza y peluquerías,2223711899,18.98764568,-98.19590704,812110,Puebla
TATUAJES Y PERFORACIONES SINIESTRA,Salones y clínicas de belleza y peluquerías,2481156163,19.28113764,-98.4361576,812110,San Martín Texmelucan
TATUAJES Y PERFORACIONES TINTA Y SANGRE,Salones y clínicas de belleza y peluquerías,2225485326,19.05238781,-98.14801512,812110,Puebla
TATUAJES Y PERFORACIONES ZYCEE INK,Salones y clínicas de belleza y peluquerías,7761032940,20.17651242,-98.04553126,812110,Huauchinango
TATUAJES Y PIERCINGS,Salones y clínicas de belleza y peluquerías,2461796657,19.14404508,-98.23900007,812110,Cuautlancingo
TATUGRAFF,Salones y clínicas de belleza y peluquerías,2221837253,19.02546483,-98.20084498,812110,Puebla
TECNICA DE UÑAS NAILS MORE,Salones y clínicas de belleza y peluquerías,2311069609,20.17055145,-97.40402677,812110,Tenampulco
TECNICA EN UÑAS,Salones y clínicas de belleza y peluquerías,2481507238,19.26389465,-98.47394523,812110,San Salvador el Verde
TECNICA EN UÑAS,Salones y clínicas de belleza y peluquerías,2215894545,19.00686399,-98.20509009,812110,Puebla
TECNICA EN UÑAS STUDIO FABY,Salones y clínicas de belleza y peluquerías,2211463513,19.06063294,-98.31086967,812110,San Pedro Cholula
TECNICO EN UÑAS,Salones y clínicas de belleza y peluquerías,2221658583,19.03807569,-98.18561524,812110,Puebla
TECNOLOGIA EN DEPILACION Y CUIDADO CORPORAL D PILARE SPA,Salones y clínicas de belleza y peluquerías,5532454339,19.83816791,-98.02884881,812110,Chignahuapan
TENDENCIASTILO,Salones y clínicas de belleza y peluquerías,2225639411,19.06221724,-98.31452338,812110,San Pedro Cholula
TENSOR BARBERIA,Salones y clínicas de belleza y peluquerías,2229821540,18.98197963,-98.23364945,812110,Puebla
TESS SPA & BELLEZA,Salones y clínicas de belleza y peluquerías,2211008865,19.06227714,-98.29258987,812110,San Andrés Cholula
THE BARBER,Salones y clínicas de belleza y peluquerías,2225402315,19.00464921,-98.22972207,812110,Puebla
THE BARBER,Salones y clínicas de belleza y peluquerías,2225843919,19.06642924,-98.19925266,812110,Puebla
THE BARBER BROS SHOP Y SPA,Salones y clínicas de belleza y peluquerías,2221105934,19.02126341,-98.26604853,812110,San Andrés Cholula
THE BARBER COOL,Salones y clínicas de belleza y peluquerías,2381428463,18.4199338,-97.33428792,812110,Tehuacán
THE BARBER HOUSR,Salones y clínicas de belleza y peluquerías,2491224043,19.08469908,-98.18133021,812110,Puebla
THE BARBER KINGDOM,Salones y clínicas de belleza y peluquerías,2215709472,19.02568034,-98.25765055,812110,San Andrés Cholula
THE BARBER LUCK,Salones y clínicas de belleza y peluquerías,2214117566,19.02565033,-98.20964772,812110,Puebla
THE BARBER PLACE,Salones y clínicas de belleza y peluquerías,2226056221,19.00272063,-98.26770805,812110,San Andrés Cholula
THE BARBER SHOP,Salones y clínicas de belleza y peluquerías,2311167215,19.81099715,-97.36151183,812110,Teziutlán
THE BARBER SHOP SR,Salones y clínicas de belleza y peluquerías,2313254859,19.8102295,-97.37808665,812110,Teziutlán
